% PRELIMINARY DATA - SUBJECT TO CHANGE WITHOUT NOTICE - NOT YET PEER REVIEWED
% 
%%%%%%%
% 
% This file is based on the new high-resolution Berkeley Earth global temperature
% data set.  It expands upon the previous Berkeley Earth temperature data set by
% including predictive structures based on historical weather patterns and 
% increasing the underlying resolution to 0.25° x 0.25° latitude-longitude.
% Files based on this new data set are being provided as part of an early preview
% to aid in the identification of any remaining bugs or errors.  While, we 
% believe the current dataset to be accurate and useful, it is still in 
% development and substantial revisions remain possible if significant issues
% are identified.
% 
% LOCAL AND REGIONAL UNCERTAINTIES ARE STILL BEING UPDATED AND NOT YET REPORTED.
% 
%%%%%%%
% 
% This file contains an extracted regional summary of land-surface 
% temperature results produced by the high-resolution Berkeley Earth averaging 
% method for the region: 
% 
%    Finland
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual regions 
% simply by integrating the field over the region in question.  This 
% file contains such a regional estimate.
% 
% For references and more information about the methods employed,
% please refer to the global average files and/of the Berkeley Earth
% website, http://berkeleyearth.org/
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Land_TAVG_Monthly
% 
% 
% This analysis was run on 17-Sep-2025 00:52:42
% 
% Global results are based on 56751 time series 
%   with 23088806 monthly data points
% 
% The current region is characterized by: 
%%   Name: Finland
%%   Latitude Range: 59.81 to 70.08
%%   Longitude Range: 19.51 to 31.57
%%   Area: 310459.19 km^2
%%   Percent of global land area: 0.211 %
%%   Approximate number of temperature stations: 387
%%   Approximate number of monthly observations: 185283
% 
% Note that all results reported here are derived from the full field 
% analysis and will in general include information from many additional 
% stations that border the current region and not just those that lie 
% within this region.  In general, the temperature anomaly field has 
% significant correlations extending over greater than 1000 km, which 
% allows even distant stations to provide some insight at times when 
% local coverage may be lacking. 
% 
%%  Estimated Jan 1951-Dec 1980 absolute temperature (C): 1.13 +/-  NaN
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%       Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%     -11.15 -11.22  -6.50  -0.38   6.50  12.54  14.69  13.03   7.57   1.38  -4.19  -8.68
%%  +/-    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN    NaN
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Annual averages are explicit 12-month moving averages.  Five, ten, and twenty
% year averages use a LOESS style regression (rather than a uniform averqage)
% in order to produce smoother trends, free from short-term noise.
% 
% Values are reported as missing (i.e. NaN) when station coverage within 
% the region becomes too low, even though a limited number of observations may 
% still have been made.  Time averages over intervals with some missing data will 
% be reported as long as at least 75% of the necessary values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
 
  1983     6    -0.621  0.151     0.588  0.074     0.071  0.061    -0.078  0.053     0.161  0.045
  1983     7     0.812  0.160     0.308  0.070     0.063  0.061    -0.074  0.053     0.165  0.045
  1983     8    -0.749  0.128     0.710  0.067     0.054  0.061    -0.070  0.053     0.168  0.045
  1983     9     1.877  0.113     0.528  0.063     0.044  0.061    -0.066  0.053     0.171  0.045
  1983    10     0.799  0.176     0.466  0.062     0.032  0.061    -0.061  0.053     0.175  0.045
  1983    11    -3.921  0.218     0.628  0.070     0.018  0.061    -0.057  0.053     0.178  0.045
  1983    12    -0.726  0.203     0.661  0.080     0.004  0.061    -0.052  0.053     0.182  0.045
  1984     1     0.860  0.217     0.548  0.079    -0.011  0.061    -0.047  0.053     0.185  0.045
  1984     2     4.351  0.189     0.545  0.077    -0.027  0.061    -0.042  0.053     0.189  0.045
  1984     3    -1.376  0.267     0.365  0.079    -0.045  0.060    -0.037  0.052     0.192  0.045
  1984     4     2.068  0.257     0.427  0.074    -0.062  0.060    -0.032  0.052     0.196  0.045
  1984     5     4.167  0.220     0.789  0.075    -0.081  0.060    -0.026  0.052     0.200  0.045
  1984     6    -0.228  0.222     1.103  0.068    -0.099  0.060    -0.020  0.052     0.204  0.045
  1984     7    -0.545  0.187     0.248  0.060    -0.118  0.060    -0.015  0.052     0.207  0.045
  1984     8    -0.784  0.117    -0.846  0.076    -0.137  0.060    -0.008  0.052     0.211  0.045
  1984     9    -0.291  0.109    -0.600  0.072    -0.156  0.059    -0.002  0.052     0.215  0.045
  1984    10     1.544  0.130    -0.948  0.077    -0.175  0.059     0.004  0.052     0.219  0.045
  1984    11     0.423  0.173    -1.383  0.074    -0.194  0.059     0.011  0.052     0.223  0.045
  1984    12     3.042  0.247    -1.397  0.073    -0.212  0.059     0.018  0.052     0.227  0.045
  1985     1    -9.392  0.218    -1.361  0.077    -0.229  0.059     0.025  0.052     0.231  0.045
  1985     2    -8.784  0.426    -1.201  0.073    -0.245  0.058     0.032  0.051     0.235  0.045
  1985     3     1.580  0.216    -1.144  0.071    -0.261  0.058     0.039  0.051     0.239  0.045
  1985     4    -2.109  0.259    -1.110  0.074    -0.275  0.058     0.047  0.051     0.243  0.045
  1985     5    -1.054  0.196    -1.208  0.069    -0.288  0.058     0.055  0.051     0.248  0.045
  1985     6    -0.395  0.248    -1.881  0.078    -0.299  0.057     0.063  0.051     0.252  0.045
  1985     7    -0.108  0.201    -1.379  0.077    -0.309  0.057     0.071  0.051     0.256  0.045
  1985     8     1.133  0.133    -0.888  0.065    -0.317  0.057     0.080  0.051     0.261  0.045
  1985     9     0.395  0.142    -0.693  0.061    -0.324  0.056     0.089  0.050     0.265  0.045
  1985    10     1.950  0.133    -0.553  0.056    -0.328  0.056     0.098  0.050     0.269  0.045
  1985    11    -0.751  0.144    -0.337  0.049    -0.331  0.056     0.107  0.050     0.274  0.045
  1985    12    -5.031  0.197    -0.095  0.051    -0.331  0.055     0.116  0.050     0.278  0.045
  1986     1    -3.371  0.223    -0.046  0.048    -0.330  0.055     0.126  0.050     0.283  0.045
  1986     2    -2.894  0.278    -0.296  0.047    -0.326  0.055     0.136  0.050     0.287  0.045
  1986     3     3.921  0.222    -0.548  0.046    -0.320  0.054     0.146  0.049     0.292  0.045
  1986     4    -0.427  0.194    -0.569  0.046    -0.311  0.054     0.156  0.049     0.296  0.045
  1986     5     1.533  0.200    -0.144  0.048    -0.300  0.054     0.167  0.049     0.301  0.045
  1986     6     2.512  0.144    -0.173  0.046    -0.287  0.053     0.177  0.049     0.305  0.045
  1986     7     0.477  0.153    -0.666  0.059    -0.272  0.053     0.188  0.049     0.310  0.045
  1986     8    -1.861  0.133    -0.518  0.058    -0.254  0.053     0.199  0.049     0.315  0.045
  1986     9    -2.627  0.086    -1.032  0.065    -0.234  0.052     0.211  0.048     0.319  0.045
  1986    10     1.687  0.139    -1.022  0.070    -0.211  0.052     0.222  0.048     0.324  0.045
  1986    11     4.356  0.194    -1.188  0.074    -0.186  0.052     0.234  0.048     0.329  0.045
  1986    12    -5.376  0.163    -1.468  0.068    -0.160  0.051     0.246  0.048     0.334  0.045
  1987     1    -9.298  0.316    -1.636  0.068    -0.131  0.051     0.258  0.048     0.339  0.045
  1987     2    -1.110  0.240    -1.699  0.073    -0.100  0.051     0.270  0.048     0.343  0.045
  1987     3    -2.253  0.199    -1.509  0.075    -0.067  0.050     0.282  0.047     0.348  0.045
  1987     4    -0.298  0.221    -1.302  0.071    -0.032  0.050     0.294  0.047     0.353  0.045
  1987     5    -0.466  0.181    -1.762  0.067     0.004  0.050     0.307  0.047     0.358  0.045
  1987     6    -0.849  0.163    -1.512  0.072     0.042  0.049     0.320  0.047     0.363  0.045
  1987     7    -1.535  0.198    -0.513  0.062     0.081  0.049     0.332  0.047     0.368  0.045
  1987     8    -2.620  0.137    -0.262  0.058     0.121  0.049     0.345  0.046     0.373  0.045
  1987     9    -0.346  0.121    -0.029  0.054     0.163  0.048     0.358  0.046     0.378  0.045
  1987    10     4.169  0.161    -0.130  0.047     0.205  0.048     0.371  0.046     0.382  0.045
  1987    11    -1.160  0.242     0.026  0.052     0.248  0.048     0.384  0.046     0.387  0.045
  1987    12    -2.376  0.262     0.262  0.054     0.292  0.047     0.397  0.046     0.392  0.045
  1988     1     2.691  0.330     0.659  0.052     0.336  0.047     0.410  0.046     0.397  0.045
  1988     2     1.900  0.229     0.877  0.050     0.381  0.047     0.423  0.045     0.402  0.045
  1988     3     0.541  0.179     1.046  0.049     0.425  0.046     0.436  0.045     0.407  0.045
  1988     4    -1.506  0.198     0.750  0.051     0.470  0.046     0.449  0.045     0.412  0.045
  1988     5     1.406  0.194     0.557  0.058     0.514  0.046     0.462  0.045     0.417  0.045
  1988     6     1.979  0.149     0.527  0.057     0.557  0.045     0.475  0.045     0.422  0.045
  1988     7     3.229  0.161     0.808  0.059     0.601  0.045     0.488  0.045     0.428  0.045
  1988     8     0.001  0.168     1.193  0.058     0.643  0.044     0.501  0.045     0.433  0.045
  1988     9     1.673  0.127     1.592  0.051     0.684  0.044     0.514  0.044     0.438  0.045
  1988    10     0.628  0.139     2.010  0.047     0.725  0.044     0.527  0.044     0.443  0.045
  1988    11    -3.476  0.141     2.071  0.043     0.764  0.043     0.539  0.044     0.448  0.045
  1988    12    -2.745  0.249     2.054  0.046     0.802  0.043     0.552  0.044     0.453  0.045
  1989     1     6.062  0.370     1.805  0.047     0.839  0.043     0.564  0.044     0.458  0.045
  1989     2     6.522  0.215     1.832  0.048     0.874  0.043     0.576  0.044     0.463  0.045
  1989     3     5.338  0.141     1.819  0.046     0.908  0.042     0.588  0.044     0.468  0.045
  1989     4     3.509  0.252     1.784  0.046     0.940  0.042     0.600  0.044     0.473  0.045
  1989     5     2.131  0.215     2.218  0.047     0.970  0.042     0.611  0.043     0.478  0.045
  1989     6     1.776  0.194     2.376  0.042     0.999  0.041     0.622  0.043     0.483  0.045
  1989     7     0.247  0.182     1.851  0.037     1.026  0.041     0.634  0.043     0.488  0.045
  1989     8     0.323  0.178     2.128  0.038     1.050  0.041     0.644  0.043     0.493  0.045
  1989     9     1.508  0.146     1.949  0.044     1.074  0.040     0.655  0.043     0.498  0.045
  1989    10     0.209  0.143     1.908  0.047     1.095  0.040     0.665  0.043     0.503  0.045
  1989    11     1.731  0.206     1.757  0.044     1.114  0.040     0.676  0.043     0.508  0.045
  1989    12    -0.847  0.233     1.572  0.039     1.132  0.040     0.685  0.043     0.513  0.045
  1990     1    -0.229  0.257     1.548  0.044     1.147  0.040     0.695  0.043     0.518  0.045
  1990     2     9.843  0.272     1.587  0.044     1.161  0.039     0.704  0.043     0.523  0.046
  1990     3     3.192  0.180     1.391  0.046     1.173  0.039     0.713  0.042     0.528  0.046
  1990     4     3.013  0.199     1.454  0.045     1.183  0.039     0.722  0.042     0.533  0.046
  1990     5     0.318  0.229     1.144  0.049     1.192  0.039     0.730  0.042     0.538  0.046
  1990     6    -0.444  0.133     1.591  0.049     1.199  0.039     0.738  0.042     0.543  0.046
  1990     7    -0.038  0.187     1.796  0.046     1.204  0.039     0.746  0.042     0.548  0.046
  1990     8     0.793  0.161     0.911  0.050     1.208  0.039     0.754  0.042     0.553  0.046
  1990     9    -0.846  0.134     0.713  0.052     1.210  0.039     0.761  0.042     0.558  0.046
  1990    10     0.960  0.127     0.587  0.050     1.211  0.038     0.768  0.042     0.563  0.046
  1990    11    -1.983  0.174     0.465  0.048     1.210  0.038     0.774  0.042     0.568  0.046
  1990    12     4.516  0.259     0.437  0.046     1.208  0.038     0.780  0.042     0.573  0.046
  1991     1     2.229  0.279     0.498  0.043     1.205  0.038     0.786  0.042     0.578  0.046
  1991     2    -0.784  0.327     0.555  0.042     1.201  0.039     0.792  0.042     0.583  0.046
  1991     3     0.817  0.185     0.565  0.041     1.195  0.039     0.797  0.042     0.587  0.046
  1991     4     1.501  0.218     0.630  0.043     1.188  0.039     0.801  0.042     0.592  0.046
  1991     5    -1.140  0.249     1.109  0.044     1.181  0.039     0.806  0.042     0.597  0.046
  1991     6    -0.781  0.156     1.013  0.051     1.172  0.039     0.810  0.042     0.602  0.046
  1991     7     0.693  0.198     1.221  0.065     1.163  0.039     0.814  0.042     0.607  0.046
  1991     8     1.482  0.181     1.751  0.060     1.153  0.039     0.817  0.042     0.612  0.046
  1991     9    -0.729  0.131     2.069  0.057     1.142  0.039     0.821  0.042     0.616  0.046
  1991    10     1.737  0.137     1.794  0.056     1.130  0.040     0.823  0.042     0.621  0.046
  1991    11     3.765  0.229     2.087  0.055     1.117  0.040     0.826  0.042     0.626  0.046
  1991    12     3.367  0.299     2.279  0.062     1.104  0.040     0.828  0.042     0.631  0.046
  1992     1     4.722  0.328     2.138  0.061     1.091  0.040     0.830  0.042     0.635  0.046
  1992     2     5.582  0.214     1.919  0.056     1.077  0.040     0.832  0.042     0.640  0.046
  1992     3     4.629  0.136     2.196  0.055     1.063  0.040     0.834  0.042     0.645  0.046
  1992     4    -1.793  0.198     1.567  0.053     1.048  0.041     0.835  0.042     0.649  0.046
  1992     5     2.373  0.283     1.061  0.049     1.033  0.041     0.836  0.042     0.654  0.046
  1992     6     1.515  0.189     1.291  0.043     1.018  0.041     0.836  0.042     0.659  0.046
  1992     7    -0.998  0.157     1.269  0.038     1.003  0.041     0.837  0.042     0.663  0.046
  1992     8    -1.139  0.192     1.164  0.043     0.987  0.041     0.837  0.042     0.668  0.046
  1992     9     2.588  0.076     0.974  0.048     0.972  0.042     0.837  0.042     0.673  0.046
  1992    10    -5.813  0.151     1.141  0.053     0.956  0.042     0.837  0.042     0.677  0.046
  1992    11    -2.301  0.196     1.175  0.052     0.941  0.042     0.836  0.042     0.682  0.046
  1992    12     6.121  0.247     0.810  0.054     0.925  0.042     0.836  0.042     0.686  0.046
  1993     1     4.460  0.285     0.914  0.055     0.910  0.042     0.835  0.042     0.691  0.047
  1993     2     4.319  0.270     0.949  0.060     0.895  0.042     0.834  0.042     0.695  0.047
  1993     3     2.355  0.183     0.465  0.057     0.881  0.043     0.833  0.042     0.700  0.047
  1993     4     0.210  0.232     0.812  0.054     0.866  0.043     0.832  0.042     0.704  0.047
  1993     5     2.776  0.251     0.924  0.058     0.852  0.043     0.830  0.042     0.709  0.047
  1993     6    -2.860  0.175     0.480  0.062     0.838  0.043     0.829  0.042     0.713  0.047
  1993     7     0.252  0.182     0.104  0.072     0.825  0.043     0.827  0.042     0.718  0.047
  1993     8    -0.718  0.129    -0.580  0.065     0.812  0.043     0.825  0.042     0.722  0.047
  1993     9    -3.223  0.107    -0.706  0.057     0.800  0.043     0.824  0.043     0.726  0.047
  1993    10    -1.641  0.147    -0.465  0.044     0.787  0.043     0.822  0.043     0.731  0.047
  1993    11    -0.965  0.222    -0.780  0.042     0.776  0.044     0.820  0.043     0.735  0.047
  1993    12     0.800  0.217    -0.595  0.032     0.765  0.044     0.818  0.043     0.739  0.047
  1994     1    -0.060  0.296    -0.469  0.040     0.754  0.044     0.816  0.043     0.744  0.047
  1994     2    -3.887  0.313    -0.362  0.043     0.743  0.044     0.814  0.043     0.748  0.047
  1994     3     0.848  0.173    -0.059  0.046     0.734  0.044     0.812  0.043     0.752  0.047
  1994     4     3.094  0.168     0.102  0.048     0.724  0.044     0.810  0.043     0.757  0.047
  1994     5    -1.001  0.197     0.145  0.054     0.715  0.044     0.808  0.043     0.761  0.047
  1994     6    -0.637  0.126     0.469  0.052     0.706  0.044     0.806  0.043     0.765  0.048
  1994     7     1.760  0.117     0.819  0.046     0.698  0.044     0.804  0.043     0.770  0.048
  1994     8     0.570  0.134     1.622  0.049     0.690  0.045     0.802  0.043     0.774  0.048
  1994     9     0.413  0.149     1.896  0.059     0.682  0.045     0.800  0.044     0.778  0.048
  1994    10     0.292  0.145     1.682  0.062     0.675  0.045     0.798  0.044     0.782  0.048
  1994    11    -0.447  0.271     1.759  0.062     0.668  0.045     0.796  0.044     0.786  0.048
  1994    12     4.677  0.272     2.021  0.062     0.661  0.045     0.795  0.044     0.791  0.048
  1995     1     4.143  0.285     1.779  0.057     0.654  0.045     0.793  0.044     0.795  0.048
  1995     2     5.756  0.276     1.744  0.054     0.648  0.045     0.792  0.044     0.799  0.048
  1995     3     4.138  0.127     1.767  0.052     0.642  0.045     0.790  0.044     0.803  0.048
  1995     4     0.517  0.247     1.944  0.050     0.636  0.045     0.789  0.044     0.807  0.048
  1995     5    -0.075  0.224     1.733  0.048     0.630  0.045     0.788  0.044     0.811  0.048
  1995     6     2.511  0.201     1.020  0.057     0.624  0.046     0.787  0.045     0.816  0.048
  1995     7    -1.144  0.156     0.941  0.061     0.619  0.046     0.786  0.045     0.820  0.049
  1995     8     0.142  0.112     0.268  0.062     0.613  0.046     0.785  0.045     0.824  0.049
  1995     9     0.691  0.113     0.003  0.072     0.608  0.046     0.785  0.045     0.828  0.049
  1995    10     2.421  0.095    -0.028  0.067     0.603  0.046     0.785  0.045     0.832  0.049
  1995    11    -2.976  0.256    -0.113  0.063     0.598  0.046     0.784  0.045     0.836  0.049
  1995    12    -3.885  0.269    -0.383  0.063     0.594  0.046     0.784  0.045     0.840  0.049
  1996     1     3.197  0.341    -0.391  0.064     0.590  0.046     0.784  0.046     0.844  0.049
  1996     2    -2.323  0.250    -0.208  0.064     0.586  0.046     0.785  0.046     0.848  0.049
  1996     3     0.965  0.218    -0.325  0.063     0.582  0.047     0.785  0.046     0.852  0.049
  1996     4     0.147  0.228    -0.326  0.062     0.578  0.047     0.786  0.046     0.856  0.049
  1996     5    -1.102  0.234     0.164  0.059     0.575  0.047     0.786  0.046     0.860  0.049
  1996     6    -0.731  0.119     0.393  0.053     0.573  0.047     0.787  0.046     0.864  0.050
  1996     7    -1.237  0.167     0.211  0.059     0.571  0.047     0.789  0.047     0.868  0.050
  1996     8     2.340  0.164     0.609  0.053     0.569  0.047     0.790  0.047     0.872  0.050
  1996     9    -0.709  0.177     0.704  0.045     0.568  0.047     0.792  0.047     0.876  0.050
  1996    10     2.398  0.084     0.506  0.046     0.567  0.048     0.793  0.047     0.880  0.050
  1996    11     2.908  0.244     0.508  0.050     0.567  0.048     0.795  0.047     0.884  0.050
  1996    12    -1.140  0.233     0.687  0.050     0.568  0.048     0.797  0.047     0.888  0.050
  1997     1     1.020  0.348     0.986  0.049     0.569  0.048     0.800  0.048     0.892  0.050
  1997     2     2.448  0.266     0.980  0.049     0.571  0.048     0.802  0.048     0.896  0.050
  1997     3     2.111  0.159     1.150  0.050     0.574  0.048     0.805  0.048     0.900  0.051
  1997     4    -2.228  0.250     0.855  0.051     0.578  0.049     0.808  0.048     0.904  0.051
  1997     5    -1.086  0.188     0.616  0.052     0.583  0.049     0.811  0.048     0.908  0.051
  1997     6     1.416  0.154     0.807  0.057     0.588  0.049     0.814  0.049     0.912  0.051
  1997     7     2.353  0.137     1.009  0.058     0.595  0.049     0.818  0.049     0.916  0.051
  1997     8     2.266  0.069     0.641  0.062     0.602  0.049     0.821  0.049     0.920  0.051
  1997     9     1.338  0.090     0.321  0.068     0.611  0.049     0.825  0.049     0.924  0.051
  1997    10    -1.149  0.101     0.416  0.071     0.620  0.050     0.829  0.050     0.928  0.051
  1997    11     0.044  0.260     0.513  0.070     0.630  0.050     0.833  0.050     0.932  0.052
  1997    12     1.151  0.302     0.361  0.063     0.642  0.050     0.837  0.050     0.936  0.052
  1998     1     3.447  0.254     0.242  0.058     0.654  0.050     0.842  0.050     0.940  0.052
  1998     2    -1.971  0.318    -0.030  0.057     0.667  0.050     0.846  0.050     0.944  0.052
  1998     3    -1.735  0.206    -0.057  0.056     0.681  0.051     0.851  0.051     0.948  0.052
  1998     4    -1.079  0.260     0.154  0.055     0.696  0.051     0.856  0.051     0.952  0.052
  1998     5     0.076  0.182    -0.051  0.056     0.712  0.051     0.861  0.051     0.955  0.052
  1998     6    -0.407  0.181    -0.095  0.056     0.728  0.051     0.866  0.051     0.959  0.052
  1998     7     0.917  0.145    -0.526  0.055     0.746  0.051     0.872  0.052     0.963  0.053
  1998     8    -0.993  0.128    -0.382  0.051     0.764  0.051     0.877  0.052     0.967  0.053
  1998     9     1.012  0.105    -0.089  0.046     0.783  0.052     0.883  0.052     0.971  0.053
  1998    10     1.390  0.074     0.244  0.048     0.802  0.052     0.888  0.052     0.975  0.053
  1998    11    -2.422  0.183     0.104  0.047     0.822  0.052     0.894  0.053     0.979  0.053
  1998    12     0.619  0.277     0.428  0.061     0.842  0.052     0.900  0.053     0.983  0.053
  1999     1    -1.721  0.351     0.452  0.061     0.862  0.052     0.906  0.053     0.987  0.053
  1999     2    -0.245  0.322     0.423  0.064     0.883  0.053     0.912  0.053     0.991  0.054
  1999     3     1.787  0.183     0.536  0.065     0.903  0.053     0.918  0.054     0.995  0.054
  1999     4     2.916  0.240     0.626  0.065     0.924  0.053     0.924  0.054     0.999  0.054
  1999     5    -1.601  0.202     1.055  0.058     0.944  0.053     0.931  0.054     1.003  0.054
  1999     6     3.472  0.252     0.986  0.063     0.965  0.053     0.937  0.054     1.007  0.054
  1999     7     1.207  0.137     1.384  0.065     0.985  0.054     0.943  0.055     1.011  0.054
  1999     8    -1.343  0.168     1.724  0.071     1.004  0.054     0.950  0.055     1.015  0.054
  1999     9     2.372  0.110     1.733  0.072     1.023  0.054     0.957  0.055     1.019  0.055
  1999    10     2.471  0.116     1.693  0.069     1.042  0.054     0.963  0.056     1.023  0.055
  1999    11     2.720  0.321     1.963  0.068     1.060  0.055     0.970  0.056     1.027  0.055
  1999    12    -0.208  0.340     1.694  0.062     1.077  0.055     0.977  0.056     1.030  0.055
  2000     1     3.060  0.333     1.701  0.064     1.093  0.055     0.983  0.056     1.034  0.055
  2000     2     3.839  0.351     1.824  0.063     1.108  0.056     0.990  0.057     1.038  0.055
  2000     3     1.884  0.201     1.658  0.066     1.122  0.056     0.997  0.057     1.042  0.055
  2000     4     2.444  0.233     1.840  0.066     1.135  0.056     1.004  0.057     1.046  0.056
  2000     5     1.634  0.201     1.990  0.068     1.147  0.057     1.011  0.058     1.050  0.056
  2000     6     0.246  0.241     2.301  0.058     1.158  0.057     1.017  0.058     1.054  0.056
  2000     7     1.288  0.171     2.500  0.050     1.168  0.058     1.024  0.058     1.058  0.056
  2000     8     0.141  0.147     2.103  0.049     1.176  0.058     1.031  0.058     1.062  0.056
  2000     9     0.380  0.115     1.743  0.051     1.183  0.059     1.038  0.059     1.066  0.056
  2000    10     4.650  0.113     1.731  0.055     1.189  0.059     1.045  0.059     1.070  0.056
  2000    11     4.517  0.309     1.586  0.052     1.194  0.059     1.052  0.059     1.074  0.057
